,Intensity,Name,Modified,Original Filename,Sample Name,Formula,Parent,Parent_Formula,Label,tups
5993,12229.76,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 323),B. [13C-glc] G9 5min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
5994,53041.8646168,Citrate 195/70,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 324),C. [13C-glc] G9 15min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
5995,109590.368448,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 325),D. [13C-glc] G9 30min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
5996,228883.961742,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 326),E. [13C-glc] G9 60min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
5997,356195.198807,Citrate 195/70,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 327),F. [13C-glc] G9 120min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
5998,411527.28,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 328),G. [13C-glc] G9 240min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
5999,1197.76,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 329),"H. [6,6-DD-glc] G9 240min",C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6000,630.4,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 330),A. [13C-glc] G9 0min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6001,6114.88,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 331),B. [13C-glc] G9 5min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6002,53836.58,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 332),C. [13C-glc] G9 15min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6003,166758.535031,Citrate 195/70,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 333),D. [13C-glc] G9 30min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6004,222837.00742,Citrate 195/70,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 334),E. [13C-glc] G9 60min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6005,127750.84767,Citrate 195/70,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 335),F. [13C-glc] G9 120min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6006,368722.66,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 336),G. [13C-glc] G9 240min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6007,1765.12,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 337),"H. [6,6-DD-glc] G9 240min",C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6008,756.48,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 338),A. [13C-glc] G9 0min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6009,5358.4,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 339),B. [13C-glc] G9 5min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6010,52492.214417,Citrate 195/70,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 340),C. [13C-glc] G9 15min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6011,154826.96,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 341),D. [13C-glc] G9 30min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6012,229245.82,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 342),E. [13C-glc] G9 60min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6013,152324.28833,Citrate 195/70,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 343),F. [13C-glc] G9 120min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6014,368754.1,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 344),G. [13C-glc] G9 240min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6015,2080.32,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 345),"H. [6,6-DD-glc] G9 240min",C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6016,1330.72479206,Citrate 195/70,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 346),A. [13C-glc] G9 0min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6017,7974.56,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 347),B. [13C-glc] G9 5min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6018,38832.76,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 348),C. [13C-glc] G9 15min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6019,86680.2,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 349),D. [13C-glc] G9 30min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6020,203430.72,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 350),E. [13C-glc] G9 60min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6021,95947.16,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 351),F. [13C-glc] G9 120min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6022,163085.2,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 352),G. [13C-glc] G9 240min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6023,968.889690509,Citrate 195/70,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 353),"H. [6,6-DD-glc] G9 240min",C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6024,296.486549708,Citrate 195/70,True,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 354),A. [13C-glc] G9 0min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6025,6871.36,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 355),B. [13C-glc] G9 5min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6026,46649.98,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 356),C. [13C-glc] G9 15min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6027,174558.58,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 357),D. [13C-glc] G9 30min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6028,199743.26,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 358),E. [13C-glc] G9 60min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6029,151674.94,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 359),F. [13C-glc] G9 120min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6030,215976.14,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 360),G. [13C-glc] G9 240min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6031,1071.68,Citrate 195/70,False,TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 361),"H. [6,6-DD-glc] G9 240min",C4H3O,Citrate 191/191,C6H7O7,C13_195.0_70.0,"('Citrate 195/70', u'C4H3O', u'C6H7O7')"
6104,602.955746141,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 426)",A. [13C-glc] G2.5 0min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6105,630.4,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 427)",B. [13C-glc] G2.5 5min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6106,1110.74088973,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 428)",C. [13C-glc] G2.5 15min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6107,747.464376334,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 429)",D. [13C-glc] G2.5 30min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6108,678.277360198,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 430)",E. [13C-glc] G2.5 60min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6109,919.147171554,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 431)",F. [13C-glc] G2.5 120min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6110,756.48,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 432)",G. [13C-glc] G2.5 240min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6111,0.0,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 433)","H. [6,6-DD-glc] G2.5 240min",C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6112,378.24,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 434)",I. [13C-glc] G5 0min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6113,1355.0907188,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 435)",J. [13C-glc] G5 5min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6114,1993.03968755,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 436)",K. [13C-glc] G5 15min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6115,819.52,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 437)",L. [13C-glc] G5 30min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6116,1891.2,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 438)",M. [13C-glc] G5 60min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6117,2836.8,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 439)",N. [13C-glc] G5 120min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6118,2604.65088705,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 440)",O. [13C-glc] G5 240min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6119,0.0,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 441)","P. [6,6-DD-glc] G5 240min",C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6120,304.680805366,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 442)",Q. [13C-glc] G7 0min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6121,2133.05585254,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 443)",R. [13C-glc] G7 5min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6122,2709.97734338,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 444)",S. [13C-glc] G7 15min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6123,5401.42698199,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 445)",T. [13C-glc] G7 30min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6124,4475.84,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 446)",U. [13C-glc] G7 60min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6125,5289.07595195,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 447)",V. [13C-glc] G7 120min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6126,8951.76,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 448)",W. [13C-glc] G7 240min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6127,1048.73113976,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 449)","X. [6,6-DD-glc] G7 240min",C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6128,370.66229275,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 450)",A. [13C-glc] G2.5 0min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6129,977.221917528,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 451)",B. [13C-glc] G2.5 5min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6130,1234.98253223,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 452)",C. [13C-glc] G2.5 15min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6131,378.24,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 453)",D. [13C-glc] G2.5 30min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6132,740.907559122,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 454)",E. [13C-glc] G2.5 60min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6133,964.310553449,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 455)",F. [13C-glc] G2.5 120min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6134,1197.76,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 456)",G. [13C-glc] G2.5 240min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6135,867.807161274,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 457)","H. [6,6-DD-glc] G2.5 240min",C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6136,0.0,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 458)",I. [13C-glc] G5 0min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6137,882.56,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 459)",J. [13C-glc] G5 5min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6138,945.6,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 460)",K. [13C-glc] G5 15min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6139,1293.91755201,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 461)",L. [13C-glc] G5 30min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6140,2836.8,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 462)",M. [13C-glc] G5 60min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6141,1489.66916245,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 463)",N. [13C-glc] G5 120min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6142,1702.08,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 464)",O. [13C-glc] G5 240min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6143,378.24,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 465)","P. [6,6-DD-glc] G5 240min",C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6144,819.52,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 466)",Q. [13C-glc] G7 0min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6145,2395.52,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 467)",R. [13C-glc] G7 5min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6146,2458.56,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 468)",S. [13C-glc] G7 15min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6147,3411.4772988,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 469)",T. [13C-glc] G7 30min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6148,4117.06448561,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 470)",U. [13C-glc] G7 60min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6149,6556.16,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 471)",V. [13C-glc] G7 120min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6150,8384.32,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 472)",W. [13C-glc] G7 240min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6151,802.035154102,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 473)","X. [6,6-DD-glc] G7 240min",C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6152,0.0,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 474)",A. [13C-glc] G2.5 0min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6153,0.0,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 475)",B. [13C-glc] G2.5 5min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6154,989.042938752,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 476)",C. [13C-glc] G2.5 15min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6155,378.24,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 477)",D. [13C-glc] G2.5 30min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6156,1173.57960557,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 478)",E. [13C-glc] G2.5 60min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6157,1115.04954837,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 479)",F. [13C-glc] G2.5 120min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6158,997.113084687,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 480)",G. [13C-glc] G2.5 240min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6159,0.0,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 481)","H. [6,6-DD-glc] G2.5 240min",C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6160,315.2,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 482)",I. [13C-glc] G5 0min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6161,630.4,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 483)",J. [13C-glc] G5 5min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6162,630.4,Citrate 195/71,False,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 484)",K. [13C-glc] G5 15min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6163,1828.16,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 485)",L. [13C-glc] G5 30min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
6164,1197.76,Citrate 195/71,True,"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 486)",M. [13C-glc] G5 60min,C4H3O,Citrate 191/191,C6H7O7,C13_195.0_71.0,"('Citrate 195/71', u'C4H3O', u'C6H7O7')"
